5,NYC,PM,MANH,sick passenger,9/17/2019,9/17/2019 7:12:50 PM,Northbound 2/3 trains are holding in stations in Lower Manhattan and Brooklyn while we get emergency medical assistance for someone at Chambers St.,manh 2 and 3 trains sick customer,7:12:50,"2, 3"
37,NYC,PM,BKLYN,sick passenger,9/17/2019,9/17/2019 5:53:22 PM,Southbound D and N trains are delayed while we get emergency medical assistance for someone at Atlantic Av-Barclays Ctr.,bklyn d and n trains sick customer,5:53:22,"D, N"
18,NYC,PM,BKLYN,signal malfunction,9/17/2019,9/17/2019 12:42:04 PM,Southbound F and G trains are running at slower speeds near Carroll St while we troubleshoot a signal malfunction at that station.,bklyn f and g trains signal malfunction,12:42:04,"F, G"
30,NYC,PM,BKLYN,struck by train,9/17/2019,9/17/2019 8:09:41 PM,Northbound Q trains are running express from Ocean Pkwy to Kings Hwy because of someone was struck by a train at Sheepshead Bay.,bklyn q trains person struck by train,8:09:41,Q
17,NYC,AM,QNS,switch problems,9/17/2019,9/17/2019 2:01:29 AM,Southbound E trains are experiencing delays because of a switch problem at Jackson Heights-Roosevelt Av.,qns e train switch problem,2:01:29,E
3,NYC,AM,MANH,switch problems,9/17/2019,9/17/2019 7:33:40 AM,"Northbound A, B, C and D trains are running with delays because of a switch problem at 59 St-Columbus Circle.",manh a b c and d trains switch problems,7:33:40,"A, B, C, D"
29,NYC,AM,BKLYN,switch problems,9/17/2019,9/17/2019 3:51:06 AM,"Southbound F and G trains are running express from Smith-9 Sts to Church Av while our crews investigate a switch malfunction at 4 Av-9 St.

For bypassed stations, take a northbound train.",bklyn f and g trains switch malfunction,3:51:06,"F, G"
40,NYC,AM,MANH,unauthorized person,9/17/2019,9/17/2019 12:54:26 AM,Northbound 2 and 3 trains are running with delays because of an unauthorized person on the tracks at 125 St.,manh 2 and 3 trains unauthorized person,12:54:26,"2, 3"
32,NYC,AM,MANH,work trains,9/17/2019,9/17/2019 1:05:54 AM,Stillwell-bound Q trains are experiencing delays because of a stalled work train on the Manhattan Bridge.,manh q stalled work train,1:05:54,Q
49,NYC,AM,,network communication issue,9/17/2019,9/17/2019 7:46:58 AM,Expect longer wait times in both directions along the 7 line after we took a train out of service that was experiencing a network communication problem.,qns/manh 7 trains network communication problem,7:46:58,7
17,NYC,PM,QNS,brake activation,9/17/2019,9/17/2019 8:43:21 PM,There are delays in F train service while we reroute R trains to investigate the cause of a train's brakes being activated at Queens Plaza.,qns f trains trains rerouted,8:43:21,F
35,NYC,AM,MANH,move work equipment,9/17/2019,9/17/2019 3:29:04 AM,"There are service changes and delays in A and E train service while we move work equipment at W 4 St-Washington Sq. 

Uptown A trains are running on the express track from Canal St to 59 St-Columbus Circle.

Uptown E trains are running on the express track from Canal St to 42 St-Port Authority/Bus Terminal.

See a station agent for a free courtesy pass for continued train or bus service. 

For service to/from 23 St and Spring St, use nearby 1 and 2 train.",manh a and e trains work equipment,3:29:04,"A, E"
9,NYC,AM,MANH,brake activation,9/18/2019,9/18/2019 8:53:42 AM,Southbound R and W trains are running express from 34 St-Herald Sq to Canal St while we investigate what activated a train's brakes at 8 St-NYU.,manh r and w trains brakes activated,8:53:42,"R, W"
7,NYC,AM,MANH,brake activation,9/18/2019,9/18/2019 8:58:11 AM,N and Q trains are delayed because R and W trains are rerouted on the N and Q line while we investigate what activated a train's brakes at 8 St-NYU.,manh n and q trains brakes activated,8:58:11,"N, Q"
22,NYC,PM,MANH,brake activation,9/18/2019,9/18/2019 7:25:22 PM,Southbound E trains are stopping along the F line from W 4 St-Washington Sq and ending at 2 Av while we investigate why a train's brakes were activated at World Trade Center.,manh e trains brakes activated,7:25:22,E
32,NYC,PM,MANH,brake activation,9/18/2019,9/18/2019 5:43:54 PM,There are delays in southbound B and C trains as they share the local track with A and D trains while we work to move a train that had its brakes were activated at 125 St.,manh b and c trains brakes activated,5:43:54,"B, C"
21,NYC,PM,MANH,brake activation,9/18/2019,9/18/2019 4:50:50 PM,There are delays in southbound B and C trains as they share the local track with A and D trains while we investigate why a train's brakes were activated at 125 St.,manh b and c trains brakes activated,4:50:50,"B, C"
5,NYC,PM,MANH,brake activation,9/18/2019,9/18/2019 9:42:59 PM,"There are service changes and delays in northbound A and D train service while we investigate why a train's brakes were activated at 59 St-Columbus Circle.

Northbound A trains are running local from Canal St to 125 St. 

Northbound D trains are running local from 59 St-Columbus Circle to 125 St.",manh a and d trains brakes activated,9:42:59,"A, D"
1,NYC,PM,MANH,brake activation,9/18/2019,9/18/2019 5:26:04 PM,Southbound A and D trains are delayed while we investigate why a train's brakes were activated at 125 St.,manh a and d trains brakes activated,5:26:04,"A, D"
24,NYC,PM,MANH,brake activation,9/18/2019,9/18/2019 4:45:01 PM,Southbound A and D trains are running local from 125 St to 59 St-Columbus Circle while we investigate why a train's brakes were activated at 125 St.,manh a and d trains brakes activated,4:45:01,"A, D"
15,NYC,AM,MANH,brake activation,9/18/2019,9/18/2019 5:42:17 AM,"Northbound 4 and 6 trains are running on the express track from Grand Central-42 St to 125 St because a train's brakes were activated at 96 St.

Uptown 4 and 6 trains will arrive on the lower level at 59 St and 86 St.",manh 4 and 6 train brakes activated,5:42:17,"4, 6"
1,NYC,PM,BKLYN,brake activation,9/18/2019,9/18/2019 10:07:59 PM,Southbound N trains are delayed while we investigate why a train's brakes were activated at Bay Parkway.,bklyn n trains train with brakes activated,10:07:59,N
5,NYC,PM,BKLYN,brake activation,9/18/2019,9/18/2019 12:50:10 PM,Northbound 4 and 5 trains are delayed while we investigate a train that had its brakes activated at Franklin Av.,bklyn 4 and 5 trains brakes activated,12:50:10,"4, 5"
48,NYC,PM,BKLYN,brake activation,9/18/2019,9/18/2019 12:58:01 PM,Expect delays in northbound 2 and 3 service while we run 4 and 5 trains on the local track from Franklin Av to Atlantic Av because of a train that had its brakes activated at Franklin Av.,bklyn 2 and 3 trains brakes activated,12:58:01,"2, 3"
1,NYC,PM,MANH,disruptive passenger,9/18/2019,9/18/2019 2:56:16 PM,A trains are running with delays in both directions while NYPD responds to a disruptive passenger at Inwood-207 St.,manh a trains disruptive passenger,2:56:16,A
9,NYC,PM,BKLYN,disruptive passenger,9/18/2019,9/18/2019 6:21:34 PM,Southbound B trains are running with delays in Brooklyn while we request NYPD for a disruptive passenger at Newkirk Plaza.,bklyn b trains disruptive passenger,6:21:34,B
38,NYC,AM,MANH,door problems,9/18/2019,9/18/2019 1:26:41 AM,Downtown 4 and 6 trains are proceeding with delays after we removed a train from service because of a door problem at Grand Central-42 St.,manh 4 and 6 trains door problem,1:26:41,"4, 6"
45,NYC,AM,BKLYN,door problems,9/18/2019,9/18/2019 4:53:57 AM,Astoria-bound N trains are proceeding with delays after our crews corrected a door problem at 59 St.,bklyn n trains door problem,4:53:57,N
19,NYC,AM,BKLYN,door problems,9/18/2019,9/18/2019 2:29:24 AM,Flatbush Av-bound 2 trains are delayed while we remove a train with a door problem from service at Church Av.,bklyn 2 trains door problem,2:29:24,2
27,NYC,PM,BKLYN,ems help,9/18/2019,9/18/2019 2:06:53 PM,Northbound A trains are running on the local track from Broadway Junction to Hoyt-Schermerhorn while we request medical help for someone at Utica Av.,bklyn a trains ems assistance,2:06:53,A
5,NYC,AM,MANH,fdny,9/18/2019,9/18/2019 3:11:53 AM,Northbound 1 2 and 3 trains are delayed because of an FDNY investigation at 72 St.,manh 1 2 and 3 trains fdny investigation,3:11:53,"1, 2, 3"
7,NYC,AM,BKLYN,fdny,9/18/2019,9/18/2019 3:02:00 AM,Northbound D trains are delayed because of a FDNY investigation at 9 Av. Expect longer than usual wait times as we get trains back on schedule.,bklyn d train fdny investigation,3:02:00,D
13,NYC,AM,,injured customer,9/18/2019,9/18/2019 8:36:45 AM,Southbound 4 and 5 trains are running with delays because of an injured passenger at Fulton St.,manh4 and 5 trains injured customer,8:36:45,5
22,NYC,AM,BX,investigation,9/18/2019,9/18/2019 4:26:03 AM,Southbound 4 trains are delayed while NYPD conducts an investigation at 149 St-Grand Concourse.,bx 4 trains nypd investigation,4:26:03,4
20,NYC,AM,MANH,maintenance,9/18/2019,9/18/2019 5:33:22 AM,"There are service changes and delays in 4 5 and 6 train service while our crews perform critical station maintenance at 125 St. 

The last stop on some southbound 4 trains is 149 St-Grand Concourse.

Southbound 5 trains are running along the 2 line from 149 St-Grand Concourse to Nevins St. 

Expect delays in southbound 4 5 and 6 train service.",manh 45 and 6 trains station maintenance,5:33:22,6
47,NYC,AM,QNS,mechanical problems,9/18/2019,9/18/2019 7:11:09 AM,Broad St-bound J trains are proceeding with delays after we removed a train with mechanical problems from service at Sutphin Blvd-Parson Archer.,qns j trains mechanical problems,7:11:09,J
22,NYC,AM,MANH,mechanical problems,9/18/2019,9/18/2019 8:24:44 AM,L trains are proceeding with delays in both directions after we removed a train with mechanical problems from service at Bedford Av.,manh l trains mechanical problems,8:24:44,L
29,NYC,PM,MANH,mechanical problems,9/18/2019,9/18/2019 11:17:33 PM,Southbound 6 trains are delayed while we move a train with mechanical problems to a storage area.,manh 6 train mechanical problems,11:17:33,6
33,NYC,PM,,police activity,9/18/2019,9/18/2019 12:08:18 PM,Southbound 1 trains are delayed because of police activity at Marble Hill-225 St.,bc 1 trains police activity,12:08:18,1
15,NYC,PM,QNS,sick passenger,9/18/2019,9/18/2019 12:36:04 PM,"Northbound R and 71 Av-bound M trains are running express from Queens Plaza to Jackson Hts-Roosevelt Av while we get EMS assistance for a customer at 36 St.

For service to/from the bypassed stations, take a Manhattan-bound local train.",qns m and r trains sick customer,12:36:04,"M, R"
33,NYC,PM,BKLYN,signal malfunction,9/18/2019,9/18/2019 4:24:36 PM,8 Av-bound L trains are delayed because of a signal malfunction at Atlantic Av.,bklyn l trains signal malfunction,4:24:36,L
26,NYC,PM,BKLYN,signal malfunction,9/18/2019,9/18/2019 4:38:51 PM,Some northbound F trains are running express from Kings Hwy to Church Av because of a signal malfunction at Kings Hwy.,bklyn f trains signal malfunction,4:38:51,F
14,NYC,PM,BKLYN,signal malfunction,9/18/2019,9/18/2019 7:48:25 PM,Northbound F and Court Sq-bound G trains are delayed because of a signal malfunction at 4 Av-9 St.,bklyn f and g trains signal malfunction,7:48:25,"F, G"
38,NYC,PM,QNS,signal problems,9/18/2019,9/18/2019 8:37:14 PM,Northbound E/F trains are running at slow speeds along Queens Boulevard while our signal maintainers work to address a malfunction near 75 Av.,qns e and f trains signal problem,8:37:14,"E, F"
39,NYC,PM,BX,signal problems,9/18/2019,9/18/2019 12:03:04 PM,"There is no 2 train service between Wakefield-241 St and Gun Hill Rd in both directions because of a signal malfunction.

As an alternative, take the Bx39 bus for service between Gun Hill Rd and 241 St.

See a station agent for a courtesy pass for continuing train or bus service.",bx 2 trains signal problem,12:03:04,2
8,NYC,AM,,signal problems,9/18/2019,9/18/2019 8:57:50 AM,"Some 8 Av-bound L trains are ending at Bedford Av while we troubleshoot a signal problem near that station.

Expect delays in both directions.",bklyn/manh l trains signal problem,8:57:50,L
19,NYC,AM,,signal repair,9/18/2019,9/18/2019 10:56:04 AM,Continue to expect delays in 8 Av-bound L train service after we completed signal repairs between Bedford Av and 1 Av.,manh/bklyn l trains signal repairs,10:56:04,L
6,NYC,AM,BKLYN,switch problems,9/18/2019,9/18/2019 3:02:46 AM,L trains are delayed in both directions because of a switch problem at Myrtle-Wyckoff Aves.,bklyn l trains switch problem,3:02:46,L
10,NYC,AM,MANH,track maintenance,9/18/2019,9/18/2019 2:52:21 AM,New Lots Av-bound 3 trains are running on the local track from 96 St to Times Square-42 St while crews perform track maintenance at 79 St.,manh 3 trains track maintenance,2:52:21,3
21,NYC,AM,MANH,track maintenance,9/18/2019,9/18/2019 2:17:52 AM,Northbound 3 trains are running on the local track from 72 St to 96 St because of track maintenance at 72 St.,manh 3 train track maintenance,2:17:52,3
22,NYC,PM,BKLYN,work trains,9/18/2019,9/18/2019 2:13:44 PM,Northbound N trains are running on the D line from Coney Island-Stillwell Av to 36 St (BKYN) while our crews work on moving a stalled work train at Coney Island-Stillwell Av.,bklyn n trains stalled work train,2:13:44,N
46,NYC,AM,MANH,unsanitary train,9/18/2019,9/18/2019 1:06:31 AM,Downtown 1 and 2 trains are proceeding with delays after we isolated a car for an unsanitary condition at 96 St.,manh 1 and 2 trains isolated car - unsanitary condition,1:06:31,"1, 2, "
26,NYC,AM,BKLYN,rail replacement,9/18/2019,9/18/2019 1:57:57 AM,"There are service changes and delays in L train service while our crews replace rails at Grand St. 

The last stop on some 8 Av-bound L trains will be Myrtle Av. 

Expect delays in both directions. 

For service between Manhattan and Brooklyn, consider taking A or J train service.",bklyn l train rail replacement,1:57:57,L
25,NYC,PM,BKLYN,medical problems,9/18/2019,9/18/2019 2:09:48 PM,There are delays in northbound C train service while we send A trains local to provide medical help for someone at Utica Av.,bklyn c trains trains rerouted,2:09:48,C
21,NYC,AM,QNS,brake activation,9/19/2019,9/19/2019 7:12:33 AM,Jamaica bound-J trains are proceeding with delays after we moved a train that had its brakes activated at 111 St.,qns j trains brakes activated,7:12:33,J
24,NYC,AM,MANH,brake activation,9/19/2019,9/19/2019 11:59:46 AM,Northbound B and C trains are running express from 59 St-Columbus Circle to 125 St while we investigate a train that had its brakes activated at 81 St-Museum of National History.,manh b and c trains brakes activated,11:59:46,"B, C"
34,NYC,PM,MANH,brake activation,9/19/2019,9/19/2019 10:41:46 PM,"Northbound A, C and D trains are delayed while we investigate why a train's brakes activated at 59 St-Columbus Circle.",manh a c and d trains brakes activated,10:41:46,"A, C, D"
34,NYC,PM,MANH,brake activation,9/19/2019,9/19/2019 6:31:37 PM,Northbound 2 and 3 trains are stopping along the 1 line from 96 St and end at 137 St-City College while we investigate why a train's brakes were activated at Central Park North (110 St).,manh 2 and 3 trains brakes activated,6:31:37,"2, 3"
39,NYC,AM,MANH,brake activation,9/19/2019,9/19/2019 8:14:35 AM,Southbound 2 and 3 trains are running local from 72 St to 14 St while we investigate a train that had its brakes activated at 34 St-Penn Station.,manh 2 and 3 trains brakes activated,8:14:35,"2, 3"
15,NYC,AM,BX,brake activation,9/19/2019,9/19/2019 7:27:27 AM,Southbound 2 and 5 trains are proceeding with delays after we moved a train that had its brakes activated at Jackson Av.,bx 2 and 5 trains brakes activated,7:27:27,"2, 5"
21,NYC,PM,BKLYN,brake activation,9/19/2019,9/19/2019 6:42:22 PM,There are delays in R train service as they share the local track with D and N trains while we investigate why a train's brakes were activated at Atlantic Av-Barclays Ctr.,bklyn r trains brakes activated,6:42:22,R
6,NYC,PM,BKLYN,brake activation,9/19/2019,9/19/2019 3:59:27 PM,Canarsie-bound L trains are holding in stations while we investigate why a train's brakes were activated at Graham Av.,bklyn l trains brakes activated,3:59:27,L
26,NYC,PM,BKLYN,brake activation,9/19/2019,9/19/2019 6:39:21 PM,Southbound D and N trains are running local from Atlantic Av-Barclays Ctr to 36 St (Bklyn) while we investigate why a train's brakes were activated at Atlantic Av-Barclays Ctr.,bklyn d and n trains brakes activated,6:39:21,"D, N"
38,NYC,AM,BKLYN,debris,9/19/2019,9/19/2019 9:46:45 AM,Southbound B trains are delayed while we remove debris from the track at Prospect Park.,bklyn b train debris on the track,9:46:45,B
12,NYC,AM,QNS,door problems,9/19/2019,9/19/2019 12:00:14 AM,Northbound 7 trains are delayed while we remove a train with door problems from service at 69 St.,qns 7 train door problem,12:00:14,7
33,NYC,AM,MANH,door problems,9/19/2019,9/19/2019 6:23:11 AM,Expect longer wait times in Bay Ridge-bound R trains while we investigate a train with a door problem at Whitehall St-South Ferry.,manh r trains door problem,6:23:11,R
16,NYC,PM,MANH,door problems,9/19/2019,9/19/2019 11:18:51 PM,Northbound C trains are delayed because of a door problem at 86 St.,manh c train door problem,11:18:51,C
20,NYC,AM,MANH,door problems,9/19/2019,9/19/2019 8:40:33 AM,Southbound 1 trains are proceeding with delays after we removed a train with door problems from service at 28 St.,manh 1 trains door problems,8:40:33,1
34,NYC,AM,BKLYN,door problems,9/19/2019,9/19/2019 8:22:42 AM,Stillwell Av-bound D trains are running with delays while we remove a train with door problems from service at Bay 50 St.,bklyn d trains door problems,8:22:42,D
9,NYC,AM,MANH,earlier incident,9/19/2019,9/19/2019 9:08:17 AM,You may experience a longer wait for southbound A trains after an earlier incident involving a sick passenger at 14 St.,manh a trains earlier incident,9:08:17,A
10,NYC,PM,MANH,investigation,9/19/2019,9/19/2019 12:32:06 PM,Local southbound R and W train service has resumed in Manhattan after NYPD investigated a report of a disruptive person on a train at 14 St-Union Sq.,manh r and w trains nypd investigation,12:32:06,"R, W"
47,NYC,PM,BX,investigation,9/19/2019,9/19/2019 1:07:01 PM,Southbound 4 and 5 trains are bypassing 138 St-Grand Concourse while NYPD responds to a request at that station.,bronx 4 and 5 trains nypd investigation,1:07:01,"4, 5"
41,NYC,AM,BX,mechanical problems,9/19/2019,9/19/2019 8:12:12 AM,Southbound 6 trains are delayed while we investigate a train with a door problem at 3 Av-138 St.,bx 6 trains mechanical problem,8:12:12,6
8,NYC,PM,BKLYN,mechanical problems,9/19/2019,9/19/2019 12:34:22 PM,Northbound F and G trains are running express from Church Av to Smith-9 Sts while we investigate a train with mechanical problems at Ft Hamilton Pkwy,bklyn f and g trains mechanical problem,12:34:22,"F, G"
24,NYC,AM,BKLYN,mechanical problems,9/19/2019,9/19/2019 2:00:14 AM,Coney Island-bound D trains are delayed because of a train experiencing a mechanical problem at 34 St-Herald Square.,bklyn d trains mechanical problem,2:00:14,D
21,NYC,PM,MANH,medical problems,9/19/2019,9/19/2019 12:05:10 PM,Southbound A trains are delayed while we get medical help for a passenger at 168 St.,manh a trains medical assistance,12:05:10,A
6,NYC,AM,MANH,medical problems,9/19/2019,9/19/2019 7:52:27 AM,Northbound A trains are running local from Canal St to 59 St-Columbus Circle while we get medical help for a passenger at 14 St.,manh a trains medical assistance,7:52:27,A
12,NYC,AM,MANH,nypd activity,9/19/2019,9/19/2019 10:34:14 AM,Southbound 1 trains are running express from 34 St-Penn Station to Chambers St because of NYPD activity at 34 St-Penn Station.,manh 1 trains nypd activity,10:34:14,1
13,NYC,AM,MANH,nypd activity,9/19/2019,9/19/2019 7:33:57 AM,Southbound 1 trains are running express from 96 St to 72 St or 42 St-Times Sq because of NYPD activity at 96 St.,manh 1 trains nypd activity,7:33:57,1
46,NYC,PM,QNS,sick passenger,9/19/2019,9/19/2019 10:21:05 PM,Northbound A trains are delayed while we request medical assistance for a sick passenger at Beach 67 St.,qns a trains sick passenger,10:21:05,A
38,NYC,PM,QNS,signal malfunction,9/19/2019,9/19/2019 6:25:23 PM,Main St-bound 7 and 7 express trains are moving at slower speeds near Hunters Point Av because of a signal malfunction at that station.,qns 7 and 7 express trains signal malfunction,6:25:23,"7, 7"
42,NYC,AM,BKLYN,signal malfunction,9/19/2019,9/19/2019 11:15:23 AM,Southbound G trains are delayed due to congestion on the F and G while we investigate a signal malfunction at Ditmas Av.,bklyn g train signal malfunction,11:15:23,G
47,NYC,AM,BKLYN,signal malfunction,9/19/2019,9/19/2019 11:03:45 AM,"Southbound F trains are delayed while we investigate a signal malfunction at Ditmas Av.
Expect delays in the F and G trains due to congestion.",bklyn f and g trains signal malfunction,11:03:45,"F, G"
2,NYC,PM,BKLYN,signal malfunction,9/19/2019,9/19/2019 2:25:23 PM,Southbound 5 trains are running local from Atlantic Av-Barclays Ctr to Franklin Av after our crews corrected an earlier signal malfunction.,bklyn 5 trains signal malfunction,2:25:23,5
13,NYC,PM,,signal problems,9/19/2019,9/19/2019 4:58:32 PM,You may experience longer waits for B and C train service while our crwes work to correct a signal problem at 59 St Columbus Circle.,manh. b and c trains signal problem,4:58:32,"B, C"
36,NYC,PM,MANH,signal problems,9/19/2019,9/19/2019 7:18:57 PM,"E trains are stopping along the F line between W 4 St-Washington Sq and 2 Av in both directions because of signal problems at World Trade Center.

For service south of W 4 St-Washington Sq along 8 Av, consider using southbound C train service.",manh e trains signal problems,7:18:57,E
25,NYC,PM,MANH,signal problems,9/19/2019,9/19/2019 4:45:53 PM,You may experience longer waits for A and D trains while our crews work to correct a signal problem at 59 St-Columbus Circle.,manh a and d trains signal problem,4:45:53,"A, D"
19,NYC,AM,MANH,signal problems,9/19/2019,9/19/2019 7:15:50 AM,Some southbound A and D trains are running local from 125 St to 59 St-Columbus Circle because of a signal problem at 59 St-Columbus Circle.,manh a and d trains signal problem,7:15:50,"A, D"
45,NYC,AM,MANH,signal problems,9/19/2019,9/19/2019 8:02:09 AM,Northbound 4 and 5 trains are running at slower speeds between Fulton St and Brooklyn Bridge-City Hall because of a signal problem in the area.,manh 4 and 5 trains signal problem,8:02:09,"4, 5"
27,NYC,AM,BX,signal problems,9/19/2019,9/19/2019 6:46:08 AM,Brooklyn Bridge-bound 6 express trains are running on the local track from Parkchester to Hunts Point Av because of a signal problem on the express track at Elder Av.,bx 6 express trains signal problem,6:46:08,6
22,NYC,PM,BX,signal problems,9/19/2019,9/19/2019 1:43:13 PM,Southbound 1 trains are holding in stations because of a signal problem between Dyckman St and 145 St.,bx 1 trains signal problem,1:43:13,1
46,NYC,AM,MANH,switch problems,9/19/2019,9/19/2019 1:11:40 AM,Brooklyn Bridge-bound 4 trains are delayed because of a switch problem at 125 St.,manh 4 train switch problem,1:11:40,4
49,NYC,AM,"SI, SI",track maintenance,9/19/2019,9/19/2019 12:14:49 AM,Staten Island Railway trains are running at slower speeds in both directions while maintenance crews are performing track maintenance near New Dorp.,si staten island railway trains track maintenance,12:14:49,
10,NYC,AM,MANH,track maintenance,9/19/2019,9/19/2019 2:44:47 AM,"Main St-bound 7 trains are stopping at the 34 St-bound platforms at 5 Av-Bryant Park and Grand Central-42 St while crews perform track maintenance at 5 Av-Bryant Park. 

Planned work reminder: Main St-bound trains are stopping at the 34 St-bound platforms at Vernon Blvd-Jackson Av and Hunters Point Av stations. Expect delays in both directions.",manh 7 trains track maintenance,2:44:47,7
39,NYC,AM,MANH,track maintenance,9/19/2019,9/19/2019 3:34:43 AM,Southbound 3 trains are running on the local track from 34 St-Penn Station to Chambers St while our crews perform track maintenance at Chambers St.,manh 3 train track maintenance,3:34:43,3
12,NYC,AM,MANH,track maintenance,9/19/2019,9/19/2019 2:39:40 AM,Southbound 2 and 3 trains are delayed because of temporary track maintenance at Central Park North (110 St).,manh 2 and 3 trains track maintenance,2:39:40,"2, 3"
19,NYC,AM,MANH,,9/19/2019,9/19/2019 2:12:21 AM,"Expect longer wait times in downtown A, E and F trains while we re-route Coney Island-bound D trains on the local track from 34 St-Herald Square to West 4 St-Washington Square.",manh a e and f trains longer wait times,2:12:21,"A, E, F"
29,NYC,PM,MANH,removed a train from service,9/19/2019,9/19/2019 10:49:57 PM,Northbound 6 trains are delayed while we remove a train from service with a dirty car at 125 St.,manh 6 trains removed from service,10:49:57,6
21,NYC,AM,MANH,rail replacement,9/19/2019,9/19/2019 2:05:16 AM,Southbound 2 and 3 trains are delayed while we replace rails at Clark St.,manh 2 and 3 trains rail replacement,2:05:16,"2, 3"
21,NYC,PM,BKLYN,cable repair,9/19/2019,9/19/2019 7:37:13 PM,You may experience longer wait times in southbound L service as our crews secure loose cables at Bedford Av. Continue to expect delays until our team safely completes their work.,bklyn l trains loose cables,7:37:13,L
43,NYC,AM,BKLYN,rail replacement,9/19/2019,9/19/2019 3:17:09 AM,Rockaway Parkway-bound L trains are delayed because of crews replacing rails at Graham Av.,bklyn l train rail replacement,3:17:09,L
42,NYC,PM,MANH,brake activation,9/20/2019,9/20/2019 5:26:20 PM,Northbound Q trains are holding in stations in Manhattan while we investigate why a train's brakes were activated at Lexington Av-63 St.,manh q trains brakes activated,5:26:20,Q
27,NYC,AM,MANH,brake activation,9/20/2019,9/20/2019 9:38:41 AM,Southbound 4 and 5 trains are running with delays while we investigate a train that had its brakes activated at Brooklyn Bridge-City Hall.,manh 4 and 5 trains brakes activated,9:38:41,"4, 5"
23,NYC,AM,MANH,brake activation,9/20/2019,9/20/2019 8:16:19 AM,Northbound 2 and 3 trains are running express from 14 St to 72 St because a train's brakes were activated near Times Sq-42 St.,manh  2 and 3 trains brakes activated,8:16:19,"2, 3"
6,NYC,PM,BX,brake activation,9/20/2019,9/20/2019 10:00:50 PM,Southbound 6 trains are delayed because a work train's brakes were activated at 3 Av-138 St.,bx 6 trains brakes activated,10:00:50,6
26,NYC,PM,QNS,disruptive passenger,9/20/2019,9/20/2019 9:21:14 PM,Main St-bound 7 trains are running express from Queensboro Plaza to Mets-Willets Point while we request NYPD for a disruptive passenger at 74 St-Broadway.,qns 7 trains disruptive passenger,9:21:14,7
16,NYC,AM,MANH,disruptive passenger,9/20/2019,9/20/2019 4:46:59 AM,207 St-bound A trains are delayed while we request police assistance for a disruptive passenger at 125 St.,manh a trains disruptive passenger,4:46:59,A
30,NYC,AM,MANH,door problems,9/20/2019,9/20/2019 9:36:21 AM,Southbound C and E trains are proceeding with delays after we removed a train with door problems from service at 23 St.,manh c and e trains door problems,9:36:21,"C, E"
7,NYC,PM,MANH,ems help,9/20/2019,9/20/2019 8:18:00 PM,"Northbound 6 trains are running express from Grand Central-42 St to 125 St while we request medical help for someone at 96 St.

Expect delays in 4, 5 and 6 train service.",manh 6 trains ems assistance,8:18:00,6
46,NYC,PM,MANH,investigation,9/20/2019,9/20/2019 10:21:27 PM,Southbound A trains are delayed because of an NYPD investigation at 175 St.,manh a train nypd investigation,10:21:27,A
36,NYC,PM,BX,investigation,9/20/2019,9/20/2019 10:59:00 PM,Expect longer wait times for Pelham Bay Park-bound 6 trains after an NYPD investigation at East 143 St.,bx 6 train nypd investigation,10:59:00,6
31,NYC,AM,,mechanical problems,9/20/2019,9/20/2019 5:31:03 AM,Pelham Bay Park-bound 6 trains are delayed because of a work train experiencing a mechanical problem in the tunnel between 125 St and 3 Av-138 St.,manh/bx 6 trains mechanical problems,5:31:03,6
15,NYC,PM,MANH,mechanical problems,9/20/2019,9/20/2019 9:45:50 PM,1 trains are delayed in both direction because of a train with mechanical problems at Van Cortlandt Park-242 St.,manh 1 trains mechanical problems,9:45:50,1
41,NYC,PM,MANH,mechanical problems,9/20/2019,9/20/2019 1:42:04 PM,Northbound 1 trains are running express from Chambers St to 14 St while we remove a train with mechanical problems from service at 14 St.,manh 1 trains mechanical problems,1:42:04,1
36,NYC,PM,BKLYN,mechanical problems,9/20/2019,9/20/2019 4:40:37 PM,Northbound N trains are holding in stations in Brooklyn because of a train with mechanical problems at 20 Av.,bklyn n trains mechanical problems,4:40:37,N
43,NYC,PM,,medical problems,9/20/2019,9/20/2019 4:32:54 PM,Southbound 2 and 3 trains are running local from 96 St to 72 St while we request medical assistance for someone at 96 St.,manh. 2 and 3 trains medical assistance,4:32:54,"2, 3"
18,NYC,PM,MANH,medical problems,9/20/2019,9/20/2019 12:50:02 PM,"Southbound 4 and 5 trains are running on the local track from Grand Central-42 St to 14 St-Union Sq while we get medical help for someone at Grand Central-42 St.

Expect delays in southbound service.",manh 4 and 5 trains medical help,12:50:02,"4, 5"
41,NYC,PM,MANH,medical problems,9/20/2019,9/20/2019 4:35:28 PM,Expect delays in southbound 1 trains while they share the local track with 2 and 3 trains so we can get medical assistance for someone at 96 St.,manh 1 trains medical assistance,4:35:28,1
31,NYC,PM,BX,medical problems,9/20/2019,9/20/2019 5:57:37 PM,6 trains are delayed in both directions while we request medical assistance for someone at Pelham Bay Park.,bx 6 trains medical assistance,5:57:37,6
27,NYC,PM,BKLYN,medical problems,9/20/2019,9/20/2019 6:12:23 PM,Northbound D and N trains are holding in stations in Brooklyn while we request medical assistance for someone at Atlantic Av-Barclays Ctr.,bklyn d and n trains medical assistance,6:12:23,"D, N"
39,NYC,AM,BKLYN,medical problems,9/20/2019,9/20/2019 7:41:52 AM,Northbound A and C trains are delayed while we get medical help for a passenger at Hoyt-Schermerhorn.,bklyn a and c trains medical assistance,7:41:52,"A, C"
